Date,Type,Team,Player,MIN,G,A,TSA,OSA,TP,TCH,TCR,CT,TT,F,YC,RC,OG,GF,GA,In,Out,P
46136,Regular,Vancouver Rise,Anaïs Oularbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46136,Regular,Vancouver Rise,Jaime Perrault,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46136,Regular,Vancouver Rise,Chloe Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46136,Regular,Vancouver Rise,Kirstin Tynan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46136,Regular,Vancouver Rise,Jessica Wulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46136,Regular,AFC Toronto,Ashley Cathro,90,0,0,1,0,42,54,2,0,0,1,0,0,0,3,2,0,90,D
46136,Regular,AFC Toronto,Sarah Rollins,90,0,0,0,0,62,73,0,0,1,0,0,0,0,3,2,0,90,D
46136,Regular,AFC Toronto,Victoria Pickett,90,0,0,0,0,50,69,0,0,0,0,0,0,0,3,2,0,90,D
46136,Regular,AFC Toronto,Nikayla Small,90,0,0,0,0,46,78,5,0,9,3,0,0,0,3,2,0,90,M
46136,Regular,AFC Toronto,Sarah Stratigakis,90,1,1,3,2,23,40,0,0,1,2,1,0,0,3,2,0,90,M
46136,Regular,AFC Toronto,Kaylee Hunter,90,0,0,5,0,22,46,1,0,1,0,0,0,0,3,2,0,90,F
46136,Regular,AFC Toronto,Colby Barnett,89,0,0,0,0,43,74,6,2,2,0,0,0,0,3,2,0,90,M
46136,Regular,AFC Toronto,Zoe Burns,84,1,0,2,1,32,66,8,5,1,0,0,0,0,3,2,0,84,M
46136,Regular,AFC Toronto,Esther Okoronkwo,84,1,1,4,4,22,50,4,0,1,1,0,0,0,3,2,0,84,F
46136,Regular,AFC Toronto,Olivia Chisholm,61,0,0,1,0,27,39,1,0,2,0,0,0,0,2,2,0,61,M
46136,Regular,AFC Toronto,Lauren Rowe,29,0,0,0,0,13,22,2,0,0,0,0,0,0,1,0,61,90,M
46136,Regular,AFC Toronto,Nyota Katembo,6,0,0,0,0,5,11,1,0,0,0,0,0,0,0,0,84,90,M
46136,Regular,AFC Toronto,Kaila Novak,6,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,84,90,M
46136,Regular,AFC Toronto,April Lantaigne,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
46136,Regular,AFC Toronto,Mia Fontana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46136,Regular,AFC Toronto,Danielle Krzyzaniak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46136,Regular,AFC Toronto,Sofia Manner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46136,Regular,AFC Toronto,Croix Soto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46136,Regular,AFC Toronto,Cloey Uddenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46137,Regular,Halifax Tides,Sheyenne Allen,90,0,0,0,0,44,78,0,0,3,0,0,0,0,3,1,0,90,D
